;WS_150;WD_150
2013-08-30;6.781704430452758;254.66237463002113
2013-08-31;12.439322649374597;306.4675079251518
2013-09-01;13.969888255510961;286.0047788286818
2013-09-02;16.275796702151663;296.55297581969677
2013-09-03;8.161955553437911;294.4866892306955
2013-09-04;6.214847825644444;209.56233947012464
2013-09-05;11.297402377410164;149.88173024300573
2013-09-06;12.053428232567015;157.87509668050802
2013-09-07;3.8972228174410173;165.0699497938756
2013-09-08;6.057748573687003;296.9857507598852
2013-09-09;5.060124822466421;326.9355773671994
2013-09-10;9.534882732794896;138.769287797408
2013-09-11;5.991283925114316;21.968390879968126
2013-09-12;3.6332611883547075;359.598388631279
2013-09-13;6.6745756891978125;195.08754125369336
2013-09-14;9.683356949598108;312.703952763193
2013-09-15;14.17356848992725;249.76013047104914
2013-09-16;9.849689698035606;250.22006761197915
2013-09-17;8.563492144326245;252.5839616718547
2013-09-18;4.457090381599348;309.35606971976426
2013-09-19;4.78619530172031;252.50964295968328
2013-09-20;4.205105894459169;334.71083819176323
2013-09-21;8.78432948852978;250.85831280603395
2013-09-22;14.732600872273487;281.02495048607506
2013-09-23;12.021763175244272;307.5410548395106
2013-09-24;8.069535383917096;18.568657418165515
2013-09-25;10.214631225333958;111.45665814324747
2013-09-26;7.459169803639981;344.84275953135943
2013-09-27;5.079805886912713;316.72907141024154
2013-09-28;5.1303986359926474;71.0145597610805
2013-09-29;10.705060483377283;116.49576272994423
2013-09-30;11.137117106633278;112.95249573396998
2013-10-01;11.74195862476796;114.15321831062091
2013-10-02;14.424718493507728;140.00582732282274
2013-10-03;16.65199804273789;141.84751559972804
2013-10-04;15.155404570677904;172.46788068435578
2013-10-05;7.51647421897649;290.91561779197036
2013-10-06;9.911566278747589;242.1986238073
2013-10-07;11.633461888507503;234.27483580859396
2013-10-08;11.68459752796569;238.4702150948835
2013-10-09;7.213363334062691;295.482787823805
2013-10-10;14.132482557733296;31.289583484156964
2013-10-11;14.863747418577441;56.85987083112825
2013-10-12;13.747437375730383;73.33929545882164
2013-10-13;10.308646386461435;112.48072709748728
2013-10-14;8.950002868409372;118.31717540785615
2013-10-15;9.783197225345218;58.48061308807753
2013-10-16;4.136106513537217;220.08318941437645
2013-10-17;10.011987699168817;353.24163641768877
2013-10-18;6.196238753520979;316.25629613179296
2013-10-19;10.58836563455474;148.8348928137353
2013-10-20;7.782317433514517;216.7601159099063
2013-10-21;5.987015890394993;192.32605301464358
2013-10-22;15.655233247297383;196.32994180534158
2013-10-23;16.619105246773504;214.89019000820406
2013-10-24;12.699553520777933;269.630932757237
2013-10-25;11.251884228823359;184.54815883937593
2013-10-26;15.248092093071902;227.24493385800037
2013-10-27;17.184432782797842;223.6757380239679
2013-10-28;14.435602879396953;258.1747619318029
2013-10-29;13.813489274464764;259.7282993349152
2013-10-30;11.700600818661393;262.7227797058107
2013-10-31;11.82785987732847;233.0532116780065
2013-11-01;12.412107276118588;244.52019080383525
2013-11-02;8.878414500258096;163.77714047099877
2013-11-03;21.25162911766433;234.0065696631492
2013-11-04;12.317545861743357;276.51070030150595
2013-11-05;6.849300569816297;286.34478710545363
2013-11-06;7.972328725760881;268.797032113842
2013-11-07;12.496443771456255;253.80570889060218
2013-11-08;10.96231055959125;230.2923549445903
2013-11-09;8.571029903355521;252.6652959877992
2013-11-10;11.839886534617357;336.06039086936016
2013-11-11;13.20278371327653;222.2759884057499
2013-11-12;11.841710589618557;270.7196903554536
2013-11-13;13.27543939512016;266.67729215504505
2013-11-14;10.347037296680723;268.22780139057727
2013-11-15;11.311185837478797;287.3100782006471
2013-11-16;14.583842485652406;268.8401438655276
2013-11-17;7.066570986355644;277.33047975099953
2013-11-18;8.508770871495553;238.8549282866998
2013-11-19;9.054536178526892;317.6409646738399
2013-11-20;13.162501335986148;159.77391188198578
2013-11-21;9.903533528586243;46.27965790764793
2013-11-22;6.806210038482405;13.507333913047631
2013-11-23;9.045967490844767;320.8977431787663
2013-11-24;15.452268861764454;348.56139611114884
2013-11-25;14.306864979444766;358.0443407680083
2013-11-26;10.65286599860899;297.67180870808454
2013-11-27;14.874689680094578;298.4902585761334
2013-11-28;16.67311066369639;316.7136617486809
2013-11-29;15.06963170446779;301.3133215505206
2013-11-30;13.599542772069448;327.1794556204203
2013-12-01;16.176345490368504;316.9217621809877
2013-12-02;8.40941561644487;280.79871002460675
2013-12-03;13.928342323686953;256.43703328036645
2013-12-04;14.921542276838709;290.6126144354262
2013-12-05;27.00251563909192;276.33970171935823
2013-12-06;23.328420994593642;320.4758269862418
2013-12-07;9.622441296486398;294.29366713831655
2013-12-08;15.375334022642798;266.1570039841709
2013-12-09;9.439962401940448;281.8835026034311
2013-12-10;11.949302702075078;234.29054511169898
2013-12-11;11.639204851037766;227.40238684261175
2013-12-12;14.705573712915147;230.71288533801507
2013-12-13;9.031085455219362;224.09728845670105
2013-12-14;13.30752641272232;233.38411031878104
2013-12-15;16.17410197452782;228.7232871968971
2013-12-16;17.532729416290216;234.52467995082452
2013-12-17;9.226241469993836;244.50648306836453
2013-12-18;13.366241589758113;184.46010810693213
2013-12-19;15.636425396551436;220.5372447599816
2013-12-20;16.390322325281637;235.05533526332403
2013-12-21;20.948709463444718;220.22342383797502
2013-12-22;18.81294963619344;242.64862807212302
2013-12-23;19.913178734230396;217.41606095389142
2013-12-24;21.172760142933512;207.49492477558957
2013-12-25;15.798166490616202;216.55194738154734
2013-12-26;10.071831346612477;187.33255014214905
2013-12-27;22.00244866330908;196.83396990097862
2013-12-28;18.325837131955346;224.74794117261638
2013-12-29;11.722353596573315;262.09032564980123
2013-12-30;19.252654077066516;199.30373441103515
2013-12-31;15.864868074119194;193.48708967372622
2014-01-01;14.438615323484683;177.99553446764523
2014-01-02;15.076328783710279;194.4154517586853
2014-01-03;17.382711227699296;195.7249482697611
2014-01-04;16.519425102517605;198.49490760607227
2014-01-05;11.673973623493367;217.08172288186324
2014-01-06;18.301576100521554;199.65301553936982
2014-01-07;18.16889455146488;222.08715869477896
2014-01-08;15.336961406028154;245.7205784425189
2014-01-09;11.971348801804437;271.42596827677437
2014-01-10;14.418752813144968;273.2600223349404
2014-01-11;14.189253395821888;286.4696416648292
2014-01-12;11.294019553526224;304.74577639526103
2014-01-13;12.624343331420578;193.95759891712825
2014-01-14;8.321259242471122;149.93991080008004
2014-01-15;13.600705631994195;150.27861605112975
2014-01-16;16.993727050015288;135.4165945677254
2014-01-17;11.878786198035806;156.8698330179126
2014-01-18;14.402850943677288;122.68627457279626
2014-01-19;20.79231822964644;109.8882715992174
2014-01-20;13.606702046127012;103.7847467871383
2014-01-21;12.134923265860493;112.91465369772757
2014-01-22;15.470294983974506;127.18724452159854
2014-01-23;16.88849969599694;136.77170746112265
2014-01-24;15.88579937557339;128.75414162907754
2014-01-25;19.849819289745337;151.3641201982822
2014-01-26;17.850469048589115;130.8883403415374
2014-01-27;15.522010759117991;132.66886574328362
2014-01-28;18.148468992098163;123.05292938035251
2014-01-29;14.586381526677018;105.00012303490246
2014-01-30;11.631040563048112;116.18215635134122
2014-01-31;12.942182274549877;130.3159956878526
2014-02-01;18.920007517737616;171.70012252011816
2014-02-02;16.37712020410409;205.41716424989303
2014-02-03;11.898680870135555;157.6628101488868
2014-02-04;12.828827419592463;164.0860271241042
2014-02-05;16.49576892458126;142.19672825363978
2014-02-06;15.900814819729787;196.98936276014913
2014-02-07;15.421902529427397;224.94735551887553
2014-02-08;17.253303510366294;189.91378372386612
2014-02-09;18.477976245616453;206.83488089525625
2014-02-10;11.408046246355157;207.61571238208927
2014-02-11;9.413488053420739;178.6742080654003
2014-02-12;17.259242467527553;204.8179821622189
2014-02-13;17.805930705492376;216.65452677676853
2014-02-14;16.59267478441269;202.5886678230462
2014-02-15;22.05430644323206;206.7105838506998
2014-02-16;17.276697932705275;265.41230135368835
2014-02-17;9.886965249654688;244.97920752371084
2014-02-18;10.284524425570352;221.27577565245014
2014-02-19;5.67534534772386;257.2386763421808
2014-02-20;12.354455324848042;201.3114765522911
2014-02-21;13.074723224259506;229.90852517603764
2014-02-22;15.433735936234072;231.08024029178003
2014-02-23;19.16781545188807;206.89052608106454
2014-02-24;15.762761759583086;193.845831070215
2014-02-25;13.536303946127582;174.03697611114998
2014-02-26;10.815247486558055;195.77762610769093
2014-02-27;14.681298129098366;182.40156083909423
2014-02-28;3.0661587558178973;225.5776935354529
2014-03-01;3.922566394289539;164.11442762644822
2014-03-02;12.11643264580236;186.52377606151816
2014-03-03;14.416124005655876;141.01139110612945
2014-03-04;5.4644743314681;174.12006151582523
2014-03-05;6.361844431637145;221.07327598719715
2014-03-06;15.29330669561407;212.14948366931293
2014-03-07;18.040063281609395;238.75844405039882
2014-03-08;13.814970422607544;212.42645668216815
2014-03-09;13.919569694837145;224.27010070943402
2014-03-10;11.055834491100546;330.90117582556957
2014-03-11;6.011551598034018;26.570301306622298
2014-03-12;3.6216824105212218;218.9366902535602
2014-03-13;9.20869405464927;288.00072733959223
2014-03-14;15.30738375510402;267.13026773789034
2014-03-15;16.975631119375848;299.7540731556211
2014-03-16;20.821036590083725;296.77389267589194
2014-03-17;15.040721480746413;282.654879500891
2014-03-18;10.831920409360903;266.0929378137091
2014-03-19;15.790825386184435;266.0613205337977
2014-03-20;19.09119534505908;228.2630590445937
2014-03-21;13.450805390138262;243.47553292847567
2014-03-22;13.817756672059483;218.65798421523442
2014-03-23;8.488251456216625;257.8921944061964
2014-03-24;3.8918653790176734;343.1716168778267
2014-03-25;7.9365343227547775;72.66135006722352
2014-03-26;15.607299998431829;83.59699070668866
2014-03-27;10.91317332272916;83.33383107282181
2014-03-28;9.124401577615664;98.57133751801422
2014-03-29;6.739970433020649;105.07808512564736
2014-03-30;3.1743279103033575;51.025952707946715
2014-03-31;3.917958494295114;348.5455679335487
2014-04-01;7.8130509493100035;104.13245087646943
2014-04-02;6.349441826397573;81.8735385203354
2014-04-03;9.909152355329352;84.31017545496333
2014-04-04;14.207381885119714;113.57079155333236
2014-04-05;10.636118796790612;208.00591336278904
2014-04-06;11.680056067486083;220.65817316526912
2014-04-07;9.213090455158403;218.38007658395256
2014-04-08;12.514206788812588;283.20600957245216
2014-04-09;9.173442151378179;293.1803030026889
2014-04-10;5.3495589947118924;247.34315775655702
2014-04-11;4.9018658392261445;290.71916870079247
2014-04-12;13.431327593560129;236.56131067436908
2014-04-13;15.649161834904405;277.8777117465265
2014-04-14;19.39382302441952;325.280771008428
2014-04-15;10.994346752670603;348.0119491322014
2014-04-16;8.95078751711126;218.87027435725233
2014-04-17;16.29773296341239;254.63194849172746
2014-04-18;12.552626396106028;0.6318760752907338
2014-04-19;6.351436584680651;81.58119081607244
2014-04-20;12.643939069696126;77.21385631010472
2014-04-21;14.148044264000609;69.34931337846139
2014-04-22;11.716608697314383;95.14569672842781
2014-04-23;8.48508973994342;118.88322996061585
2014-04-24;10.211557262995896;95.58824513354963
2014-04-25;9.629567046895252;92.31431210856536
2014-04-26;10.733479236248632;120.63146416994792
2014-04-27;11.016865805962004;96.95338718850584
2014-04-28;4.833272617418454;87.43638158277548
2014-04-29;3.6139957214179597;7.0601276831349935
2014-04-30;7.99258974559088;334.2914947052296
2014-05-01;9.94039172906062;50.30379375030992
2014-05-02;7.031533473626202;356.8246489386696
2014-05-03;10.795367049419234;321.30392490805036
2014-05-04;6.439726444438647;262.0642416321258
2014-05-05;7.326407477740587;205.86100959555137
2014-05-06;10.109348803907686;197.71892065719064
2014-05-07;6.885128057045097;230.59957079726857
2014-05-08;7.416262029818242;242.3523236285371
2014-05-09;2.8098556503728833;198.41808215122018
2014-05-10;7.6653198270781076;205.03272182083975
2014-05-11;4.817625482285636;251.87378798224594
2014-05-12;9.008013367033136;322.5517694175519
2014-05-13;13.2434379032575;314.16887992342606
2014-05-14;14.164158375964616;326.0315367238469
2014-05-15;7.7447707080020285;285.92980521138935
2014-05-16;5.989796542240561;258.440695405694
2014-05-17;7.4018654360027405;221.63647937574223
2014-05-18;4.85922474384792;156.53550841271178
2014-05-19;4.397446191049962;94.29335324923045
2014-05-20;7.199273089775244;125.22051936114667
2014-05-21;7.041933892680613;185.64941287275502
2014-05-22;10.482575239404758;170.18268471292396
2014-05-23;4.234561998481879;114.58084532862667
2014-05-24;2.4899839098679597;276.83602318433987
2014-05-25;3.598229223619164;259.04132051356953
2014-05-26;5.214129922718737;44.28042279475525
2014-05-27;13.00949029260577;64.9389169193546
2014-05-28;11.95332576528128;81.64598957039723
2014-05-29;8.557459982404072;43.59200071458247
2014-05-30;12.385340445937247;320.39146789159986
2014-05-31;14.02508137182551;313.5510517876421
2014-06-01;5.929156652172897;334.77584227418924
2014-06-02;2.264932684006715;55.76533108324665
2014-06-03;5.159637042502194;142.68529273606597
2014-06-04;9.938023876510002;107.10131941945444
2014-06-05;9.321984978683728;155.05043822617364
2014-06-06;4.177323113046128;73.88083202083438
2014-06-07;2.788625702938001;52.677097466296644
2014-06-08;5.336006811589821;280.78170458726044
2014-06-09;4.785220689247304;88.12134145475515
2014-06-10;9.792310387187893;174.90142942933176
2014-06-11;7.952985733578717;259.1346193270608
2014-06-12;8.785429841940827;283.9684027120403
2014-06-13;13.87362749934052;321.66463508188406
2014-06-14;6.654884951437931;357.55942722486196
2014-06-15;11.999235678653555;325.5629811535126
2014-06-16;15.580144140099163;339.6818259045676
2014-06-17;13.212287132262178;333.7984381152037
2014-06-18;14.69729729143244;325.44202046014743
2014-06-19;17.660795147893023;315.2641590973043
2014-06-20;15.355990750244183;321.92554001895417
2014-06-21;11.802776674067667;313.5560961235948
2014-06-22;14.739503713038266;320.4531022551671
2014-06-23;9.5733110441874;318.2727372857496
2014-06-24;8.910514735784213;340.3285192251253
2014-06-25;4.620316306679027;14.685070310002203
2014-06-26;2.5209886093321425;322.54019607210165
2014-06-27;2.9548289320574823;104.92092899106197
2014-06-28;3.9735133486093415;0.4350927561802109
2014-06-29;6.526263138901417;359.740157628339
2014-06-30;8.504993653183236;312.6164763373861
2014-07-01;9.059913475318833;326.54648941239566
2014-07-02;10.275688485872037;276.8756023167076
2014-07-03;10.892956124517795;237.173769854932
2014-07-04;11.038044595242416;193.86163244836683
2014-07-05;10.065134834555927;182.20553723661317
2014-07-06;7.178677948801596;171.8853160839386
2014-07-07;4.418569808990196;245.3661407573608
2014-07-08;8.845043324873254;20.567296716818703
2014-07-09;10.08411239528738;76.69772029822582
2014-07-10;7.547363267897118;81.51198966014427
2014-07-11;5.309283416073035;70.33675086262778
2014-07-12;4.674170220793305;88.54196698502396
2014-07-13;7.0055971260951795;17.419622235796965
2014-07-14;10.625052699122305;298.94283896828233
2014-07-15;9.462243271144148;263.98633997095743
2014-07-16;5.535766090292397;244.7783536881899
2014-07-17;6.848953554118293;264.27416246534864
2014-07-18;3.183433107852507;24.401064694013854
2014-07-19;9.67848906059613;99.41067444163983
2014-07-20;13.725976457515543;108.13521273817479
2014-07-21;7.920855795655187;97.29176407300558
2014-07-22;5.812325741782414;43.9064598505482
2014-07-23;6.488777309175785;61.12036285165371
2014-07-24;7.266921630553426;51.612439372987154
2014-07-25;6.662269989874896;63.22029729562736
2014-07-26;5.4638856358169505;67.63444944015626
2014-07-27;3.7664314686445493;269.96480877239213
2014-07-28;5.167289382272023;331.2482513974286
2014-07-29;5.340554883346692;305.63522154418365
2014-07-30;7.2962538533089285;271.09876345377575
2014-07-31;9.785241035869014;250.84835588628852
2014-08-01;6.805925768874224;193.5434533472342
2014-08-02;8.57412992570317;145.25607108004618
2014-08-03;6.568055602109431;220.24979832499523
2014-08-04;5.1223742924060485;234.32539286938527
2014-08-05;4.635504080058989;271.96299417558674
2014-08-06;8.218639203040388;189.42563629533123
2014-08-07;7.079352025707109;242.66928953706696
2014-08-08;3.754840780732279;216.70125561569276
2014-08-09;17.27450477516876;184.35693829919057
2014-08-10;13.396017682778067;166.01941554190813
2014-08-11;18.327076572771965;215.5833587352148
2014-08-12;13.691467993936428;223.8820963602497
2014-08-13;10.808022738290878;223.3446595374569
2014-08-14;10.549764830445426;277.2573061810685
2014-08-15;10.292013037607582;317.3063260207341
2014-08-16;12.122225745153498;276.7634969929698
2014-08-17;10.916496203455743;247.18357513778818
2014-08-18;11.783884922771918;300.8633244932739
2014-08-19;13.780503501590866;292.0347474943847
2014-08-20;12.624892957120869;294.54778209958755
2014-08-21;9.592691344196131;250.55668452420855
2014-08-22;8.297226614406966;256.36360074264616
2014-08-23;11.331495813587821;284.1975406407471
2014-08-24;12.112524281813329;298.6330833454603
2014-08-25;8.14078170271604;312.78926570994906
2014-08-26;5.940739881286157;352.76767334639135
2014-08-27;5.295868687304584;308.7817261759854
2014-08-28;7.654213662487295;166.00985527112348
2014-08-29;7.077183889637131;210.98863532146098
2014-08-30;6.945187469815937;228.25864533289223
2014-08-31;4.438437538171512;76.01598911959852
2014-09-01;3.104312252896074;132.5260951376991
2014-09-02;2.7250094443883266;69.3596867829607
2014-09-03;5.5133624717734575;136.85675041838397
2014-09-04;6.392433962531093;125.87017479722012
2014-09-05;5.254675576033438;99.85398511249848
2014-09-06;3.9421297587388344;14.642138338876805
2014-09-07;5.5451770824970765;279.471587821738
2014-09-08;12.899627046420777;282.6752750541503
2014-09-09;14.112989004258369;317.68014135808386
2014-09-10;9.50181469227188;357.13441701721047
2014-09-11;5.291143254038362;42.59101576898274
2014-09-12;5.910904026350596;1.7406123526894532
2014-09-13;7.902846022177603;38.45216760272635
2014-09-14;12.361399939049988;59.54108474649003
2014-09-15;14.216113953974647;90.85548289831907
2014-09-16;12.915956412896191;100.86125708679496
2014-09-17;12.452544249225127;98.89675378308897
2014-09-18;10.434522073849967;89.12931755212995
2014-09-19;8.264340236167905;103.88349444724471
2014-09-20;5.7319569315523955;156.10002794806763
2014-09-21;16.559522508352124;328.31836171279315
2014-09-22;10.453586192636179;343.1751097326253
2014-09-23;7.787810050836725;260.82552208123707
2014-09-24;6.3230859837635025;325.723805229228
2014-09-25;11.162017632426005;279.65129091773446
2014-09-26;13.313328192753607;271.4669554325809
2014-09-27;10.865186154399039;258.9566443017246
2014-09-28;9.264681075338993;247.70173847226002
2014-09-29;3.882488094537395;216.1376010175167
2014-09-30;7.951287781528065;122.82703725740818
2014-10-01;8.208304701487892;233.5778375711361
2014-10-02;5.578685024483402;29.992611722378285
2014-10-03;11.454094349088185;185.78818605660402
2014-10-04;15.10046492127107;166.26644247134894
2014-10-05;7.3280950697879215;11.650434592868152
2014-10-06;18.710472096900713;120.34902753056815
2014-10-07;18.521900590853935;151.00325569682937
2014-10-08;14.819985660093918;204.34258684672673
2014-10-09;15.514430903200582;215.97773339231927
2014-10-10;12.540826318082908;233.48151152530266
2014-10-11;8.304594547666888;215.1870781131769
2014-10-12;4.920595657926229;277.60835226810457
2014-10-13;8.640599606956991;68.6320198056324
2014-10-14;11.845872002635511;70.19199334995564
2014-10-15;9.986225356824155;50.41666703613021
2014-10-16;5.692357775723266;53.65564186525472
2014-10-17;6.12810451485057;63.63600314970299
2014-10-18;14.650753981436518;193.0526615946353
2014-10-19;15.767634843699307;238.41229704768395
2014-10-20;11.88516689180596;273.17316623778754
2014-10-21;12.568379306525602;234.4932199059054
2014-10-22;15.834631004648074;316.0352169340963
2014-10-23;11.421028355145568;221.48803593789643
2014-10-24;10.754186999052857;227.02504617360657
2014-10-25;11.494305936908825;239.69158209700805
2014-10-26;18.275731523973423;229.10164441850006
2014-10-27;17.166265311812868;226.46931187772913
2014-10-28;16.971962098492956;216.16438823234913
2014-10-29;7.592956201333447;315.50289402096996
2014-10-30;7.869513158093214;188.92870956008738
2014-10-31;10.740993114546663;204.03064379208013
2014-11-01;12.494719055612274;214.11083057532358
2014-11-02;15.435903060990265;210.64836513905567
2014-11-03;10.77060067178324;209.7706699686694
2014-11-04;4.305905212392351;263.7388841573539
2014-11-05;5.264820978105967;85.4650020590927
2014-11-06;7.930838522466368;112.23529282565637
2014-11-07;16.605104185245036;162.26301842888796
2014-11-08;13.294175455130016;204.8693159464329
2014-11-09;13.657535068561282;172.48925066436666
2014-11-10;6.469625920153565;212.33206960779418
2014-11-11;11.041888234624293;163.27949171504986
2014-11-12;13.88387557238469;127.59819695593492
2014-11-13;6.899647802308183;145.22594728697652
2014-11-14;15.124888238949914;125.42797784975755
2014-11-15;17.0735587707075;113.7156627231318
2014-11-16;18.021121482860597;92.82824794160473
2014-11-17;13.91887471606443;99.01664895637771
2014-11-18;11.121445985347206;89.04510362468228
2014-11-19;8.496954190427948;83.25789038434888
2014-11-20;5.354883269258877;102.81072180061065
2014-11-21;6.030599902663578;113.87613063565168
2014-11-22;12.474951158888631;145.33455640896932
2014-11-23;11.405431182659468;187.24811674074562
2014-11-24;12.13657940967226;296.0512672463238
2014-11-25;4.752767337151306;246.71932668321514
2014-11-26;11.381710120250554;131.41772502706456
2014-11-27;16.149789290251537;129.32633534915797
2014-11-28;17.8780719129398;119.0246399870613
2014-11-29;12.878968558788552;121.37406131558987
2014-11-30;10.981575187441598;119.39442775011975
2014-12-01;11.421673000886912;131.70107845930207
2014-12-02;4.018527896018194;114.46700052557482
2014-12-03;5.353505455727508;34.638055164192366
2014-12-04;6.379840700259276;147.32585049710823
2014-12-05;6.293426108312336;250.40517299367806
2014-12-06;11.384060932564191;284.8071775819339
2014-12-07;16.249889386510866;253.60757341412875
2014-12-08;9.421056796650063;282.0180574063982
2014-12-09;15.427295965382875;245.68949583718984
2014-12-10;20.32489755199921;255.144477811484
2014-12-11;16.90332192947709;261.1213390805626
2014-12-12;10.448511799127203;270.1354758497808
2014-12-13;13.373879032503337;276.74612020461984
2014-12-14;17.825539065220543;231.97932672241768
2014-12-15;13.05243102853935;271.8952239625797
2014-12-16;14.863910269151797;277.280531847755
2014-12-17;9.476915485375978;237.33457650857585
2014-12-18;15.366771366587573;250.18861498486822
2014-12-19;18.742245019452472;272.15952194475653
2014-12-20;20.840330595576948;300.2026906848798
2014-12-21;16.899379893860267;262.81714633315903
2014-12-22;15.59336542429478;270.60534800849706
2014-12-23;11.386375601955464;271.3643319447939
2014-12-24;11.76180689020935;270.56545404069965
2014-12-25;7.181286921102145;28.653622510692514
2014-12-26;5.513737497174392;269.76587251272355
2014-12-27;7.66400621579083;117.81582297109004
2014-12-28;9.38076583818082;326.6582432593722
2014-12-29;12.507743036641811;327.6321060238614
2014-12-30;11.22896405840797;299.5540086512841
2014-12-31;11.851807008878879;256.65146303296433
2015-01-01;19.522779766348002;229.87742097719376
2015-01-02;23.255916293256238;276.97323088486064
2015-01-03;16.469897173696047;297.6288869027611
2015-01-04;14.09410106572241;302.3820435473689
2015-01-05;7.452433774105114;254.21612792330353
2015-01-06;13.228499448865302;210.79138479894993
2015-01-07;15.058711519540557;240.23587552488232
2015-01-08;15.292370700458013;265.43495200092013
2015-01-09;20.356201071076196;262.65709132907614
2015-01-10;25.15436558776511;264.4512465149972
2015-01-11;20.59252323494997;282.44275894704276
2015-01-12;20.526088403484184;249.33494342405564
2015-01-13;14.43460595687673;240.9901069898272
2015-01-14;15.113992570462344;242.24289955147765
2015-01-15;22.991713981123493;205.65037385010132
2015-01-16;18.182160510140186;247.60172066938364
2015-01-17;11.760288238949805;246.6970247851482
2015-01-18;3.6764335741812726;295.9444410681339
2015-01-19;4.36812129719176;64.06780074497762
2015-01-20;2.8756339342683748;126.42049714799587
2015-01-21;4.450699352507133;121.59767244315707
2015-01-22;2.3058912307508947;43.98879739692845
2015-01-23;13.131423269652144;215.84921577063028
2015-01-24;14.51322992238356;292.7472623889267
2015-01-25;9.883877554061211;260.7767058178204
2015-01-26;12.55856770777818;289.41319830478164
2015-01-27;11.570452371042778;295.6713146488935
2015-01-28;16.789783328134043;240.82329443199782
2015-01-29;7.822921724188766;258.4560047335273
2015-01-30;8.224959970695581;197.18837824781943
2015-01-31;6.4895807348883;137.60517153721014
2015-02-01;12.62516848676111;337.98772681143816
2015-02-02;11.980974752724082;348.0901584912811
2015-02-03;7.39918764496554;9.34876720003001
2015-02-04;6.2332246044425474;35.94568440978918
2015-02-05;5.487489852164639;47.87334979409542
2015-02-06;9.239975152255928;295.7750898795977
2015-02-07;18.52231869124117;319.0515356973376
2015-02-08;17.633847756005533;326.302571163665
2015-02-09;18.654099312204057;323.067980031429
2015-02-10;10.968224837702223;304.2181078522084
2015-02-11;8.862235880922517;232.34846016352176
2015-02-12;7.454882082828874;221.72319595269758
2015-02-13;11.150495752115733;175.5987679808381
2015-02-14;10.961446583975798;111.17037220335651
2015-02-15;14.367332106372851;111.36143329356946
2015-02-16;12.668212159208624;157.02434473918407
2015-02-17;11.55252790499109;252.47853848364025
2015-02-18;17.16385764081068;237.51364359333158
2015-02-19;16.867209801216216;226.37364019042533
2015-02-20;8.484367583672915;242.70949677710632
2015-02-21;6.80979705895911;278.35227258998077
2015-02-22;13.18406052693559;238.34448520520883
2015-02-23;15.799182667926942;220.07605686903378
2015-02-24;15.510694911116106;233.65916905525782
2015-02-25;7.007201245344677;245.9581868693905
2015-02-26;14.492785910434923;197.26396737998027
2015-02-27;7.750709746788107;273.49267795883435
2015-02-28;17.366637521145996;200.04466376341983
2015-03-01;17.108362769490455;230.82749664696757
2015-03-02;11.478246640807171;274.54714218340604
2015-03-03;12.051902285337961;257.97959733434374
2015-03-04;12.084046243168457;302.0202037106234
2015-03-05;12.240929587130962;264.9740477646137
2015-03-06;13.684577451923948;244.72575167162125
2015-03-07;18.220544291458797;228.29611278334576
2015-03-08;14.646642111424407;252.9609026398818
2015-03-09;10.788575564192492;228.55021917752984
2015-03-10;16.554814523383843;283.6539042552375
2015-03-11;7.6316150440313635;278.9474789386134
2015-03-12;8.744753080658283;177.85065845510553
2015-03-13;9.396767961430514;106.01133144430834
2015-03-14;12.963449281955329;62.84352564539674
2015-03-15;13.691438602118234;82.01746854814944
2015-03-16;16.501258323643228;101.43975347355789
2015-03-17;10.86929572867467;113.12129316071358
2015-03-18;8.317240055272608;55.79857653538596
2015-03-19;9.576881190264162;358.31375224505575
2015-03-20;9.757399251480097;278.06644542263047
2015-03-21;12.390674836077203;47.73946958074097
2015-03-22;9.40091068992279;209.98490218183832
2015-03-23;11.122232931224074;252.25313798443185
2015-03-24;3.4318622632599496;14.908297944196335
2015-03-25;6.034773805388898;65.63994259528938
2015-03-26;8.33598229009709;211.3604789291287
2015-03-27;7.013579099758768;338.30959907683484
2015-03-28;13.462494229499496;213.91722142567133
2015-03-29;7.736528235793958;266.86236412868345
2015-03-30;13.995645088926011;285.78680878678574
2015-03-31;12.456387805876972;300.50543014660514
2015-04-01;14.927538220747158;301.8673517383063
2015-04-02;13.113087800984806;327.2634775991871
2015-04-03;9.083557179987913;328.45473944966284
2015-04-04;6.989857930872347;356.23818697702455
2015-04-05;6.365940431600812;304.6306125659681
2015-04-06;5.475630570579999;241.65361199650533
2015-04-07;11.465770287857202;299.8978212334249
2015-04-08;9.507799214461178;328.9818279564719
2015-04-09;5.961420696030213;246.59500771247892
2015-04-10;6.9812773242761486;198.85644163312062
2015-04-11;13.252252488546596;230.69085142035823
2015-04-12;13.880759373707022;260.1778243561407
2015-04-13;12.135774271666028;285.2730800733596
2015-04-14;13.792671056146284;256.255335861898
2015-04-15;13.115071129184019;280.3571491712323
2015-04-16;11.576720887831398;308.66300870244396
2015-04-17;10.42472740670691;345.69634913517154
2015-04-18;11.519270105167047;327.6988184071504
2015-04-19;12.104932064673129;49.82901994663183
2015-04-20;8.274027939008617;353.0774404199209
2015-04-21;14.93809474712775;322.4505973763487
2015-04-22;14.661228867966434;332.78656300111845
2015-04-23;9.685725510627533;287.9071952215252
2015-04-24;7.483566998336106;229.87035537879024
2015-04-25;11.486336549445552;245.7335619551121
2015-04-26;6.106862989821824;275.7016872174386
2015-04-27;10.095082714301833;268.5504844071389
2015-04-28;10.151687344391982;225.5852942049687
